label,rep,seed,actual_seed,n_elig,rate_1yr,rate_3yr,rate_6yr,rate_9yr,gamma_loss,offense_loss,ci95_lo_1yr,ci95_hi_1yr,ci95_halfwidth_1yr,ci95_lo_3yr,ci95_hi_3yr,ci95_halfwidth_3yr,ci95_lo_6yr,ci95_hi_6yr,ci95_halfwidth_6yr,ci95_lo_9yr,ci95_hi_9yr,ci95_halfwidth_9yr,tier_3yr_Low,share_Low,tier_3yr_LowModerate,share_LowModerate,tier_3yr_Moderate,share_Moderate,tier_3yr_High,share_High,off_Violent_3yr,off_Violent_6yr,off_Violent_9yr,off_Drug_3yr,off_Drug_6yr,off_Drug_9yr,off_Property_3yr,off_Property_6yr,off_Property_9yr,off_Other(PublicOrder)_3yr,off_Other(PublicOrder)_6yr,off_Other(PublicOrder)_9yr
baseline,3,251,30251,16344,0.373,0.659,0.778,0.809,0.14328678046358367,0.028539711514502752,0.36578020553982893,0.3806083329936004,0.0074140637268857446,0.6515914198632925,0.6661263637491938,0.007267471942950632,0.7716481032606435,0.7843886031385672,0.006370249938961847,0.8033780613666782,0.8154192237746215,0.006020581203971642,0.654121110176619,0.2909936368086148,0.6603643863870746,0.35597161037689673,0.6605222734254992,0.23898678414096916,0.6630901287553648,0.11404796867351934,0.6519497260715437,0.7476635514018691,0.7718337093135675,0.6522213137094576,0.7759607522485691,0.8032161351866993,0.6683496371094982,0.7926790785736826,0.8267592300410224,0.6546072974644404,0.7810760667903525,0.8188002473716759
baseline,3,389,30389,16241,0.376,0.661,0.78,0.808,0.144153245266736,0.03224887601041243,0.36903325462115044,0.38393448130309504,0.007450613340972301,0.653292468299579,0.6678556307991527,0.007281581249786839,0.7734400325706626,0.786183768254825,0.006371867842081214,0.8022605059645865,0.8143660051858822,0.006052749610647834,0.6586965721540414,0.2909919339942122,0.6640719598685348,0.35595098823964044,0.6496651210716126,0.2390246905978696,0.677645788336933,0.11403238716827782,0.6495043172369683,0.7425647585545251,0.7713463383434602,0.656121045392022,0.7746905089408528,0.7991746905089409,0.6641521294986642,0.7922363664937923,0.8222536539368223,0.6697689345314506,0.7981386392811296,0.82798459563543
baseline,3,503,30503,16106,0.376,0.668,0.782,0.81,0.14171905916187588,0.025501005082112577,0.36806387569520826,0.3830199586734675,0.0074780414891296165,0.660325087537402,0.674873738998546,0.007274325730571962,0.7760023701850547,0.7887455786712518,0.006371604243098572,0.8041277423671013,0.8162383821514664,0.0060553198921825535,0.6600512163892446,0.29094747299143175,0.6763167073596094,0.3560163914069291,0.6669264744089374,0.23897926238668818,0.6614044637996733,0.11405687321495095,0.6410842586544742,0.7419986936642717,0.7677988242978445,0.6690528634361234,0.7811123348017621,0.8056167400881057,0.6785142491194365,0.8008325328210054,0.8294908741594621,0.6702463676563487,0.7867972204674668,0.8186986734049273
baseline,3,617,30617,16319,0.378,0.654,0.781,0.81,0.14654800729091175,0.028734416558911558,0.37031029303255997,0.3851857108004982,0.0074377088839691075,0.6469352811210801,0.6615281668119072,0.007296442845413531,0.7742707857795655,0.7869672770832145,0.006348245651824458,0.8040700858323805,0.8161037936960468,0.006016853931833155,0.6569081718618366,0.29094920031864696,0.653012048192771,0.3560267173233654,0.651025641025641,0.2389852319382315,0.6582482536270822,0.11403885041975612,0.6473272490221643,0.7545632333767927,0.779986962190352,0.6549770704073374,0.7779875910439709,0.8057728621526841,0.6599874765184721,0.7924232936756418,0.8221665623043206,0.6486058301647655,0.7854879594423321,0.8203422053231939
baseline,3,743,30743,16282,0.379,0.665,0.787,0.815,0.14141659369260548,0.028220431457261358,0.37109558034098244,0.38599403791982645,0.007449228789422002,0.6573087610012843,0.6718114731043944,0.007251356051555025,0.7810201948795498,0.7935893481728645,0.0062845766466573805,0.8089099357926975,0.8208395270781682,0.005964795642735332,0.65766146053187,0.2909961921139909,0.6721877156659766,0.35597592433361996,0.6617836031868414,0.23897555582852228,0.6645126548196015,0.11405232772386685,0.6650099403578529,0.76441351888668,0.7905897945659377,0.6613599568267674,0.7808958445763626,0.8116567728008635,0.6705321683876092,0.8015885623510722,0.825734710087371,0.656451118602513,0.7885381550720196,0.820410665032179
baseline,3,863,30863,16119,0.37,0.655,0.778,0.807,0.14547947703979744,0.03237774256900674,0.3628235469308458,0.3777308724588479,0.007453662764001057,0.6472545968549325,0.6619340761889062,0.007339739666986866,0.7712938845220096,0.7841292984484165,0.006417706963203429,0.8003930957489155,0.8125881792144259,0.0060975417327552295,0.650319829424307,0.2909609777281469,0.6559776925758104,0.35597741795396737,0.6592265766934856,0.23903467957069297,0.6517954298150164,0.11402692474719275,0.6585979251807608,0.7607670543854134,0.7856020119459289,0.6466965285554311,0.7757558790593505,0.8057110862262038,0.6606098909780376,0.7843261178701216,0.8157686838363091,0.6473493579189991,0.7843266381297332,0.8103391504774449
baseline,3,971,30971,16261,0.369,0.657,0.779,0.809,0.14084524549076005,0.03168218392311647,0.3612900133288017,0.37611904941915647,0.007414518045177398,0.6500703162392466,0.6646576181539171,0.0072936509573352515,0.7725372463942842,0.7852917336309503,0.006377243618333028,0.8033739278251946,0.8154455016858804,0.006035786930342901,0.6569435637285986,0.29094151651189964,0.6558991190188288,0.3560051657339647,0.6526884486750707,0.23903818953323905,0.6731391585760518,0.11401512822089663,0.6495448634590377,0.7519505851755527,0.7818595578673602,0.6571815718157181,0.7799457994579946,0.8032520325203252,0.6537924616100512,0.7859469520707306,0.8214673491546456,0.6732283464566929,0.7903543307086615,0.8195538057742782
baseline,3,1087,31087,16083,0.374,0.657,0.779,0.806,0.147600089761623,0.031414288155538594,0.36698353879161766,0.3819416946115632,0.0074790779099727644,0.6499682691785567,0.6646366809938873,0.007334205907665314,0.7721658408502593,0.7849975988643455,0.0064158790070431015,0.7993189923902557,0.8115529391143099,0.0061169733620271005,0.6536324786324786,0.2909904868494684,0.662882096069869,0.35596592675495864,0.6558272632674298,0.23901013492507617,0.6526717557251909,0.1140334514704968,0.6586508432229856,0.7570268582136165,0.7776389756402249,0.6577925679423183,0.781198003327787,0.8025513033832501,0.6583346859276091,0.7844505762051615,0.8151274143807823,0.6535003211303789,0.7864482980089916,0.8185613359023763
baseline,4,42,40042,16214,0.376,0.657,0.779,0.806,0.14337152641854253,0.029999115004726563,0.3685458492791189,0.3834556747707892,0.007454912745835152,0.6499913415279144,0.6646004596400041,0.007304559056044879,0.7721298665079782,0.78491096684188,0.006390550166950892,0.8001229183377966,0.8122890317209585,0.006083056691580935,0.6519711742263671,0.2909831010238066,0.6562716562716563,0.35598865178241024,0.6585806451612903,0.23899099543604294,0.6717144402379664,0.11403725175774022,0.6324869791666666,0.7412109375,0.765625,0.6604285326823977,0.7735286140493626,0.7987523732031462,0.6611821086261981,0.7939297124600639,0.8228434504792332,0.6701095461658841,0.7902973395931142,0.8215962441314554
baseline,4,137,40137,16195,0.374,0.659,0.782,0.812,0.1479589225975365,0.033079188632057326,0.3665827393323462,0.3814856657565707,0.007451463212112264,0.6516927238587598,0.6662929770446926,0.007300126592966416,0.7757309820815179,0.7884451624645217,0.00635709019150188,0.8056999562396759,0.8177396852714799,0.006019864515901974,0.6574702886247877,0.2909539981475764,0.6618106139438086,0.3560358135226922,0.6622739018087855,0.23896264279098486,0.6475365457498646,0.11404754553874652,0.63996138996139,0.7397039897039897,0.7702702702702703,0.6503378378378378,0.7823761261261262,0.8125,0.6618153364632238,0.7906103286384977,0.8208137715179968,0.6820349761526232,0.8066772655007949,0.833704292527822
baseline,4,251,40251,16132,0.383,0.663,0.781,0.81,0.14338624465389288,0.028154214412785584,0.37598671956981816,0.39099165731261226,0.00750246887139705,0.6558847238421924,0.670469496194276,0.007292386176041776,0.7743578377917611,0.7871251157840845,0.006383638996161678,0.8038776400415951,0.8159846669855141,0.006053513471959482,0.6573620285531643,0.29091247210513266,0.6584261838440112,0.3560624845028515,0.6814526588845655,0.23896603025043392,0.654891304347826,0.11405901314158196,0.6572173346366895,0.7526881720430108,0.7771260997067448,0.6665746618824179,0.785812862268838,0.8142423406017113,0.6666138990026912,0.7883488997942061,0.8184264682602501,0.6583413384566122,0.787383925712456,0.8203650336215178
baseline,4,389,40389,16338,0.377,0.662,0.778,0.806,0.14245651800236492,0.03185953117713006,0.3696942626085955,0.3845562008153065,0.0074309691033555,0.6543551590364185,0.668864226470292,0.00725453371693674,0.7718118785468234,0.784551365115996,0.006369743284586282,0.8002717635804641,0.8123886846764814,0.006058460548008626,0.6604964240639462,0.29097808789325497,0.6702200825309491,0.3559799241033174,0.6496798975672216,0.23901334312645367,0.6629092860976918,0.11402864487697392,0.6468908629441624,0.7528553299492385,0.7769670050761421,0.6547937868237814,0.7680771290840921,0.7956614890198179,0.6716843606401521,0.7892568531136112,0.8198383774362225,0.6644380770455269,0.7936962750716332,0.8217128303088188
baseline,4,503,40503,16142,0.374,0.657,0.778,0.808,0.1471255138474452,0.02735183387455577,0.36662133786192963,0.3815491136554444,0.007463887896757393,0.6494973110330524,0.6641438187052697,0.007323253836108656,0.7717435260229957,0.7845607052782702,0.00640858962763724,0.8015539138274785,0.8137128679301229,0.0060794770513221685,0.6568022141792633,0.2909800520381613,0.6547163243995823,0.3559658034939908,0.6638154484188699,0.23900384091190682,0.6491037479630636,0.11405030355594102,0.650374714890844,0.7380254154447703,0.7585532746823069,0.6685067623516423,0.7844327905051063,0.8117582114269942,0.6609982679892931,0.7954652810581011,0.8264840182648402,0.6411745724427235,0.7754114230396902,0.8131655372700871
baseline,4,617,40617,16072,0.369,0.661,0.783,0.81,0.14443899942882057,0.029694646129089248,0.36122705358643675,0.37614283938389453,0.007457892898728891,0.6532941283607087,0.6679332218764323,0.007319546757861839,0.7764734494320867,0.7892201065432346,0.006373328555573932,0.8042816695751502,0.8164012314059093,0.006059780915379509,0.6561163387510693,0.29094076655052264,0.6667249213561691,0.3560228969636635,0.6565998437906795,0.23898705823792932,0.6617566830332787,0.11404927824788452,0.6674237508111616,0.7556781310837118,0.781635301752109,0.6553610503282276,0.7841903719912473,0.8101750547045952,0.6621209690357773,0.7957644793839243,0.8256056473608214,0.6572073524669462,0.782650757820058,0.8087713640761045
baseline,4,743,40743,16077,0.379,0.659,0.78,0.809,0.1461690547934339,0.026746338343600278,0.3712713571893211,0.38626620850624555,0.007497425658462231,0.6519010939249003,0.666552388012264,0.007325647043681882,0.7732749921223365,0.7860862791185916,0.006405643498127556,0.8024540006465768,0.8146156930192074,0.006080846186315325,0.6650277896536981,0.2909746843316539,0.658046479119343,0.3559743733283573,0.6541764246682279,0.2390371337936182,0.6590289143480633,0.1140138085463706,0.6374711886730327,0.7441554165294699,0.7728021073427724,0.6569463548830812,0.7796423658872077,0.8063273727647868,0.6713308952138655,0.7955159802830338,0.8263634918110987,0.6588575096277278,0.7827342747111682,0.8103337612323491
baseline,4,863,40863,16291,0.375,0.659,0.777,0.807,0.14546579934578005,0.03624087167103312,0.3671605075363166,0.3820239214795505,0.007431706971616936,0.6516980166055839,0.6662553656476071,0.007278674521011608,0.7705983549853036,0.7833806416561858,0.006391143335441107,0.8008155770761846,0.8129369370936984,0.006060680008756925,0.6556962025316456,0.2909581977779142,0.655,0.3560247989687558,0.6686360133573079,0.23896630041127004,0.6598493003229279,0.11405070284206004,0.6497740477727566,0.7466107165913493,0.7737249838605552,0.6485911749069644,0.7583732057416268,0.7886762360446571,0.6654441077977994,0.7906235050231223,0.8201243820762238,0.6677215189873418,0.8022151898734177,0.835126582278481
baseline,4,971,40971,16103,0.378,0.652,0.774,0.803,0.14996165772450332,0.033002459208482965,0.370235453184407,0.38521008369850374,0.007487315257048377,0.6445975420899016,0.6593105810271719,0.0073565194686351365,0.767429886194453,0.7803497604371995,0.0064599371213732715,0.7967403189222712,0.8090271085043449,0.006143394791036871,0.655709711846318,0.290939576476433,0.6502703645560789,0.3560206172762839,0.6479605092231748,0.23902378438800223,0.656318082788671,0.11401602185928088,0.6431878306878307,0.7420634920634921,0.7648809523809523,0.6481779206859593,0.7639335476956056,0.7936763129689175,0.6551888289431926,0.7895906061567757,0.8216439225642653,0.6587848932676519,0.7855500821018062,0.813464696223317
baseline,4,1087,41087,16197,0.379,0.656,0.778,0.805,0.1493302225260126,0.028339427167861142,0.37164029465846354,0.38658214237838767,0.007470923859962064,0.6488195660766586,0.6634481620393918,0.007314297981366624,0.7713304594472629,0.7841345109651384,0.006402025758937779,0.7987896903459086,0.810993445858571,0.006101877756331198,0.6573307871843836,0.2909798110761252,0.6505376344086021,0.35599185034265607,0.6703694135882201,0.23899487559424584,0.6410395235517055,0.1140334629869729,0.6505871152015233,0.75563313233894,0.780069819105046,0.6662095447065277,0.7915523861766319,0.8167855183763028,0.659400544959128,0.7836191697387401,0.8119891008174387,0.6437836127807656,0.7725403353369187,0.8022777602024675
baseline,5,42,50042,16115,0.375,0.66,0.783,0.812,0.14075064352539138,0.027224640817973312,0.36779531919753733,0.38274506702972094,0.0074748739160918065,0.6523431079649968,0.666972642367831,0.007314767201417105,0.7761269456370591,0.7888640274115252,0.006368540887233043,0.8059323328914405,0.8179958779298633,0.006031772519211387,0.6549370867988911,0.2909711448960596,0.6592295624891058,0.35600372323921814,0.6598286159439106,0.2389699038163202,0.6730141458106638,0.11405522804840211,0.6597444089456869,0.753035143769968,0.7801916932907348,0.6658402203856749,0.7862258953168044,0.8099173553719008,0.6604282315622522,0.7933386201427438,0.8255352894528152,0.6508196721311476,0.7862295081967213,0.819344262295082
baseline,5,137,50137,16233,0.376,0.653,0.776,0.805,0.14634730424327672,0.03485606834736652,0.36866406933940093,0.3835660688175175,0.007450999739058273,0.6456325413334506,0.6602767064355245,0.007322082551036946,0.7699688410360127,0.7827864435878148,0.006408801275901044,0.7987979472385207,0.8109881333253248,0.006095093043402056,0.6459877196697015,0.2909505328651512,0.6618792178577608,0.35600320335119817,0.6505154639175258,0.2390192817100967,0.6482982171799028,0.11402698207355387,0.6514469453376206,0.7553054662379421,0.7758842443729903,0.657119021134594,0.7730812013348165,0.7961624026696329,0.6475968992248062,0.7807751937984496,0.8147286821705426,0.661033474163146,0.7926551836204095,0.8241793955151121
baseline,5,251,50251,16110,0.379,0.663,0.781,0.81,0.14325792972352872,0.032814749790818144,0.37143362475765057,0.38641431139185217,0.0074903433171008005,0.6557917722678247,0.6703874300894829,0.007297828910829085,0.7744899564883245,0.7872631142381497,0.006386578874912563,0.8035480330681628,0.8156711604480502,0.006061563689943705,0.6580631399317406,0.2909993792675357,0.6656200941915228,0.3558659217877095,0.6682242990654206,0.23910614525139665,0.6575939031028851,0.11402855369335817,0.6535458685751464,0.7439817826935589,0.7703318152244633,0.6631953959989038,0.7810359002466429,0.8128254316251028,0.6626620297186215,0.7881757824849827,0.815207081884287,0.6736360666448873,0.8030055537406077,0.8340411630186214
baseline,5,389,50389,16057,0.374,0.653,0.777,0.806,0.1472547659366578,0.028869978308902988,0.36609294362671624,0.38105604761917206,0.007481551996227909,0.6459629665565507,0.6606834796670393,0.0073602565552443044,0.7704145590289483,0.7832924148322472,0.0064389279016494605,0.7998144068336688,0.8120464311438378,0.006116012155084505,0.6517551369863014,0.29096344273525565,0.6583275017494752,0.35598181478482904,0.645127670661803,0.23902347885657346,0.659202621518296,0.11403126362334184,0.6403188309531717,0.7485885088010628,0.7744935237462637,0.6594972067039107,0.7784916201117319,0.8044692737430168,0.663690001594642,0.789347791420826,0.8215595598788072,0.6384976525821596,0.7774647887323943,0.8068857589984351
baseline,5,503,50503,16028,0.374,0.656,0.778,0.806,0.1463159440587358,0.03096181528163745,0.3665728382695289,0.3815534156725011,0.007490288701486103,0.6482724662145843,0.6629831040749824,0.0073553189301990285,0.7715133992972346,0.784380316618721,0.006433458660743185,0.799958605864822,0.8121981409932557,0.006119767564216838,0.6500857632933105,0.29099076615922137,0.6599474145486416,0.3559396056900424,0.6635343252414513,0.23901921637135012,0.6400437636761488,0.11405041177938607,0.6549479166666666,0.7506510416666666,0.77734375,0.652657946006123,0.7751182855552463,0.8001669913721124,0.6598870056497175,0.7887005649717514,0.8180790960451978,0.6515151515151515,0.7869318181818182,0.8175505050505051
baseline,5,617,50617,16230,0.371,0.65,0.773,0.802,0.14847404177053455,0.029288451454432846,0.3633336556256931,0.3781939443479324,0.007430144361119662,0.6427818652768544,0.6574551408548304,0.007336637788987965,0.7665042490235298,0.7793924166184462,0.0064440837974582,0.7962056144362787,0.8084571783804259,0.006125781972073585,0.6401948326980094,0.2909426987060998,0.6557632398753894,0.35600739371534196,0.6589327146171694,0.23900184842883548,0.6396542409508373,0.11404805914972274,0.6332996292551398,0.7384563532187395,0.7640714526457701,0.6628156904889844,0.7818377216550242,0.8103170338527673,0.655875486381323,0.7870817120622569,0.8185214007782101,0.6392811296534018,0.766367137355584,0.7962130937098845
baseline,5,743,50743,16022,0.377,0.653,0.776,0.806,0.1442487717047765,0.02891247798324544,0.36932125327560167,0.3843266300280746,0.007502688376236466,0.645883839788232,0.6606211240446815,0.007368642128224745,0.7699151741194058,0.7828171079717888,0.006450966926191515,0.7995682544481695,0.8118192935231021,0.006125519537466317,0.6443586443586443,0.2909749094994383,0.6565568022440392,0.3560104855823243,0.6641420736484722,0.23898389714143053,0.6431308155446086,0.11403070777680689,0.6353535353535353,0.7400673400673401,0.7666666666666667,0.653488989121783,0.7765985672592199,0.8044574157601486,0.6604173459406586,0.7911640039126182,0.8221388979458755,0.6560812956494125,0.7818355033343919,0.8123213718640838
baseline,5,863,50863,16412,0.372,0.655,0.78,0.808,0.1498405365144686,0.0318255518617774,0.36480194945903427,0.3795912956609722,0.007394673100968974,0.6473328724603826,0.6618806374945381,0.007273882517077723,0.7736365344432095,0.7863103890212566,0.006336927289023575,0.8023400970496687,0.8143812533805158,0.006020578165423562,0.6638743455497382,0.290945649524738,0.6488614963191235,0.3558981233243968,0.6565605095541401,0.23915427735803071,0.6451095670764297,0.11400194979283451,0.6634829672078956,0.7663164597262019,0.7901942056669851,0.654386429896634,0.7771004505698383,0.7996289424860853,0.65426114151681,0.7912431587177482,0.8215793588741204,0.646793425717048,0.7744118594908154,0.8105059619722849
baseline,5,971,50971,16144,0.376,0.66,0.784,0.813,0.13711240463073116,0.028714602023588498,0.368426084385654,0.3833673689263973,0.007470642270371641,0.6526528319369416,0.6672660852761179,0.0073066266695881454,0.7774661891207312,0.7901638525313989,0.006348831705333846,0.8065930720009515,0.8186298060832624,0.006018367041155437,0.6484990419416649,0.29094400396432113,0.6670146137787056,0.3560455896927651,0.661741835147745,0.23897423191278494,0.6637696903856599,0.11403617443012884,0.6534749034749034,0.7577220077220077,0.7844272844272844,0.6613259668508288,0.7883977900552486,0.8157458563535912,0.6584197924980048,0.7918595371109337,0.8215482841181165,0.6680418914630276,0.7886385274516027,0.8194224055855284
baseline,5,1087,51087,16237,0.369,0.655,0.778,0.808,0.14564784048708604,0.0293355963254369,0.36176579989859486,0.3766098271378759,0.007422013619640511,0.647390087798082,0.6620150602701067,0.007312486236012328,0.7712693424583029,0.7840590218057756,0.00639483967373633,0.8020250371146063,0.8141376129786007,0.006056287931997195,0.6519898391193903,0.29094044466342306,0.6549039958484691,0.35603867709552256,0.6543814432989691,0.23896039908850156,0.661987041036717,0.11406047915255281,0.6480519480519481,0.7542207792207792,0.775974025974026,0.6604336043360434,0.778319783197832,0.8084010840108401,0.6562401263823064,0.7868878357030016,0.8213270142180095,0.6515779407076825,0.7816385081287854,0.8128785463818935
baseline,6,42,60042,16114,0.369,0.66,0.78,0.809,0.1472570257490321,0.028568650009247715,0.3613303913128703,0.376227520907833,0.00744856479748135,0.652945320643873,0.6675690588993531,0.007311869127740067,0.7734799350557893,0.7862724327798645,0.006396248862037601,0.8025918604825043,0.8147364547430281,0.006072297130261917,0.6577095329494562,0.29098920193620453,0.6623082287308228,0.3559637582226635,0.670301142263759,0.23904679160978032,0.6396298312465977,0.11400024823135162,0.6615136876006441,0.7555555555555555,0.7777777777777778,0.6678331090174966,0.7814266487213998,0.8069986541049798,0.6592748462285529,0.7916801553900938,0.8217869860796374,0.6521181001283697,0.7792041078305519,0.8157894736842105
baseline,6,137,60137,16225,0.371,0.66,0.784,0.814,0.14495024213911445,0.02863272262943421,0.3638758305555274,0.37874289091871505,0.007433530181593817,0.6527666778101927,0.6673424296691729,0.007287875929490095,0.7780120590546689,0.7906668539245545,0.006327397434942816,0.8076173273825351,0.8195993434610573,0.005991008039261114,0.6583350984960813,0.2909707241910632,0.6660318559556787,0.3559938366718028,0.6614234141309954,0.23901386748844375,0.6432432432432432,0.1140215716486903,0.6580310880829016,0.7626295336787565,0.7856217616580311,0.6701715550636413,0.7935805201992252,0.8248478140564471,0.6552590266875982,0.786342229199372,0.8158555729984301,0.6603235014272122,0.7913098636219473,0.8239771646051379
baseline,6,251,60251,16280,0.379,0.647,0.775,0.805,0.14774124907549518,0.032809840744819165,0.37138613604228377,0.38628775339176724,0.007450808674741738,0.639800113012408,0.6544793400621047,0.007339613524848354,0.7690171913553409,0.7818356246042545,0.006409216624456815,0.7990658614095347,0.8112323866402376,0.006083262615351415,0.6381676166350011,0.290970515970516,0.6551069703243616,0.356019656019656,0.6548445129786687,0.239004914004914,0.6293103448275862,0.114004914004914,0.650096215522771,0.757857601026299,0.7860808210391277,0.6503589470885403,0.7710715235309759,0.7971284232916778,0.6467963021995538,0.787535862288811,0.8190946764424609,0.641189638631276,0.7742244963223537,0.8062040294211704
baseline,6,389,60389,16243,0.372,0.654,0.778,0.806,0.15102787966490044,0.029035225333498615,0.3648801356436693,0.37974715240719714,0.007433508381763931,0.646158736474256,0.6607932313469849,0.007317247436364416,0.7715400255393345,0.7843218596408594,0.006390917050762446,0.7995441385118384,0.811713128869903,0.006084495179032312,0.6639864578925095,0.29095610416794926,0.648971122254885,0.35603028997106445,0.6501803194229778,0.23899525949639844,0.6479481641468683,0.11401834636458782,0.6420472951085195,0.7473275024295433,0.7755102040816326,0.6611859838274933,0.778167115902965,0.8016172506738545,0.6562696912413358,0.7893824826717076,0.8204158790170132,0.6500968366688186,0.7850225952227243,0.8105229180116204
baseline,6,503,60503,16335,0.376,0.66,0.78,0.811,0.14982408649555687,0.03128246230084675,0.3684822975027389,0.3833360933432803,0.007426897920270681,0.6522002862822252,0.6667329727316818,0.0072663432247283,0.7739343995436366,0.7866316567427526,0.006348628599557982,0.8051904908457309,0.8171914532940544,0.006000481224161747,0.6709446665264044,0.29097030915212735,0.6545141874462597,0.3559840832568105,0.6570184426229508,0.23899602081420263,0.6511003757380569,0.1140495867768595,0.648420394119487,0.7503909915545824,0.7719737253675321,0.66,0.7759459459459459,0.8089189189189189,0.661847894406034,0.7905405405405406,0.8236957888120678,0.6655823031880286,0.7957059206245933,0.8292127521145087
baseline,6,617,60617,16188,0.377,0.663,0.784,0.812,0.14659332402584788,0.029747172146426814,0.3696949131830744,0.3846258059623006,0.007465446389613106,0.6556404309296149,0.6702026776146288,0.007281123342506968,0.7778812836027544,0.7905531309236327,0.006335923660439113,0.8057412952669429,0.8177825909845133,0.0060206478587852,0.6664543524416136,0.2909562638991846,0.6642373763664758,0.356004447739066,0.666322047040579,0.2390042006424512,0.643011917659805,0.11403508771929824,0.6492078887811187,0.748464274167475,0.7714193339799548,0.6706040268456376,0.7871140939597315,0.8123489932885906,0.6648927592323819,0.7922915658764715,0.8198677632639897,0.6636162827390344,0.8002524455664247,0.8349637109498265
