label,rep,seed,actual_seed,n_elig,rate_1yr,rate_3yr,rate_6yr,rate_9yr,gamma_loss,offense_loss,ci95_lo_1yr,ci95_hi_1yr,ci95_halfwidth_1yr,ci95_lo_3yr,ci95_hi_3yr,ci95_halfwidth_3yr,ci95_lo_6yr,ci95_hi_6yr,ci95_halfwidth_6yr,ci95_lo_9yr,ci95_hi_9yr,ci95_halfwidth_9yr,tier_3yr_Low,share_Low,tier_3yr_LowModerate,share_LowModerate,tier_3yr_Moderate,share_Moderate,tier_3yr_High,share_High,off_Violent_3yr,off_Violent_6yr,off_Violent_9yr,off_Drug_3yr,off_Drug_6yr,off_Drug_9yr,off_Property_3yr,off_Property_6yr,off_Property_9yr,off_Other(PublicOrder)_3yr,off_Other(PublicOrder)_6yr,off_Other(PublicOrder)_9yr
baseline,6,743,60743,16109,0.377,0.658,0.779,0.81,0.14535695975455235,0.02823780694131268,0.36966400294470314,0.3846313536235636,0.007483675339430229,0.6504676272598429,0.6651191653267607,0.00732576903345894,0.7727828380192361,0.785591669926029,0.0064044159533964695,0.8039756183959186,0.8160888151798449,0.006056598391963153,0.6535097077021549,0.29095536656527404,0.6678291194420227,0.35601216711155254,0.6475324675324675,0.23899683406791233,0.6592270005443658,0.11403563225526103,0.6591349257585539,0.7585539057456423,0.7853453841187863,0.654015401540154,0.778052805280528,0.8105060506050605,0.663827735818737,0.7943114253575446,0.8225936043708822,0.6491116751269036,0.771256345177665,0.8093274111675127
baseline,6,863,60863,16161,0.367,0.656,0.78,0.809,0.14252178433930338,0.028827339924216305,0.3594111025172346,0.37427017277593,0.007429535129347686,0.6489122027095735,0.6635560617490155,0.007321929519720993,0.77363587029608,0.7864067347610583,0.006385432232489108,0.8032263660378473,0.8153383095355898,0.006055971748871292,0.6518502764780945,0.29094734236742775,0.6604101494612443,0.3560423241136068,0.6540652511651994,0.2389703607450034,0.6592512208355942,0.11403997277396201,0.6554461733883773,0.7542076849793585,0.7761194029850746,0.65616362631288,0.7824765063571034,0.8098396904367053,0.6601587301587302,0.7903174603174603,0.8217460317460318,0.6493212669683258,0.7828054298642534,0.8173884938590821
baseline,6,971,60971,16170,0.376,0.651,0.776,0.804,0.14674032166669834,0.028676821917931177,0.3687539734136095,0.383685793277317,0.007465909931853754,0.6439491725294455,0.6586381855661105,0.0073445065183325164,0.7700133237507395,0.7828547097781656,0.0064206930137130636,0.7982673535659427,0.8104933999708052,0.006113023202431234,0.6433581296493093,0.2909709338280767,0.6586170952050034,0.3559678416821274,0.6522639068564037,0.23902288188002474,0.6469631236442517,0.11403834260977118,0.6287030941408822,0.7399605003291639,0.7666227781435154,0.6504985179196981,0.7747237941255726,0.7954729183508489,0.6618395926161681,0.7937619350732018,0.8252705283259071,0.6531718202103921,0.779407076824992,0.8100095632770162
baseline,6,1087,61087,16083,0.373,0.657,0.777,0.806,0.1453903878219486,0.031503738020518764,0.3658691193598546,0.3808182602187445,0.007474570429444938,0.6497183460253655,0.6643893032971715,0.007335478635903003,0.7705329207233895,0.7833980634668196,0.006432571371715046,0.799948044595468,0.8121671390338653,0.006109547219198652,0.6487179487179487,0.2909904868494684,0.6614255765199162,0.3559037493005036,0.658777633289987,0.2390723123795312,0.6613958560523446,0.1140334514704968,0.6480026195153896,0.7560576293385723,0.779305828421742,0.6548744261409668,0.7720766945719687,0.8039427491223332,0.6616756928958267,0.7862376553042371,0.8177763618986938,0.6594488188976378,0.7851049868766404,0.8116797900262467
baseline,7,42,70042,15961,0.375,0.655,0.772,0.803,0.14729771433941816,0.03501691337461125,0.3670601017153791,0.3820761502847661,0.007508024284693493,0.6471192726259839,0.6618722052474953,0.007376466310755725,0.7654330183907745,0.7784496092953028,0.006508295452264168,0.7963334016275216,0.8086835626497815,0.006175080511129916,0.6496554694229113,0.2909592130818871,0.6578669482576558,0.35599273228494455,0.655832241153342,0.23902011152183447,0.6538461538461539,0.11402794311133388,0.6435351882160393,0.7384615384615385,0.7659574468085106,0.640281690140845,0.7602816901408451,0.7892957746478874,0.6620259241478637,0.7870059209473516,0.818851016162586,0.6665593820405535,0.7882201480527841,0.8210492436433859
baseline,7,137,70137,16036,0.387,0.669,0.786,0.812,0.14337773368636816,0.02538181263898363,0.379866216987461,0.39494452677948505,0.007539154896012035,0.6619223679528246,0.6764849639500043,0.007281297998589897,0.7799435047464636,0.7926307281561855,0.006343611704860974,0.8054848602236685,0.8175886244920408,0.006051882134186171,0.6680240034290613,0.29097031678722873,0.6722718514626029,0.35601147418308804,0.668580375782881,0.23896233474681966,0.6642974302897758,0.11405587428286355,0.6494609604704344,0.7569421757595557,0.7785037569421758,0.6763100436681223,0.7865720524017468,0.8127729257641921,0.6758931445123914,0.8014161570646926,0.8266816865143225,0.6670971908298353,0.7849531804972554,0.8127219890216338
baseline,7,251,70251,16121,0.378,0.661,0.782,0.812,0.14225609098802938,0.0338676561822463,0.37025204939150685,0.38521841674938223,0.007483183678937688,0.653656234851069,0.66826940812703,0.00730658663798045,0.7755205392794754,0.7882679446954616,0.00637370270799309,0.8056276044577902,0.8176963480702147,0.0060343718062122464,0.6503943722020891,0.290986911481918,0.6711970726607422,0.3559952856522548,0.6610433428497274,0.2390050245022021,0.6561479869423286,0.11401277836362508,0.6638101516150297,0.7600527356624918,0.7847725774555043,0.6635737009544008,0.7804878048780488,0.8101802757158006,0.6535586610334742,0.7855053623659408,0.8163795905102372,0.6697247706422018,0.7978487820310028,0.8304334071496362
baseline,7,389,70389,16271,0.377,0.662,0.781,0.811,0.14706081273112281,0.033405754339428294,0.36938932410492964,0.38427955338509767,0.007445114640084016,0.6549781701388202,0.6695103950832217,0.00726611247220077,0.7747251939773698,0.7874308149634484,0.006352810493039263,0.804738133492545,0.8167732918475332,0.006017579177494126,0.6660329531051965,0.2909470837686682,0.6594165372000691,0.35603220453567697,0.6544098740035998,0.2390141970376744,0.678167115902965,0.11400651465798045,0.6572619429304264,0.7518435395960243,0.7755690926579032,0.6667569030860856,0.7799133730373579,0.8072550081212777,0.6562155348983771,0.7877737513786041,0.819442256184024,0.6743812279009964,0.7984570877531341,0.8328511732561877
baseline,7,503,70503,16218,0.376,0.656,0.779,0.808,0.14696925375504646,0.027160182106897617,0.3683316151319212,0.3832378984059253,0.007453141637002059,0.6482803966786265,0.6629049868600713,0.007312295090722398,0.7725595263629343,0.7853302757419021,0.006385374689483858,0.8017939997648179,0.8139190768565195,0.006062538545850815,0.6499258317440135,0.2909729929707732,0.6608936612400416,0.35602417067455916,0.6615067079463365,0.2389937106918239,0.6414277988101676,0.11400912566284375,0.6421663442940039,0.7508059316569955,0.7727272727272727,0.6558759521218716,0.7845484221980413,0.8139281828073993,0.6640883977900552,0.7902131018153118,0.8194159431728493,0.6515297906602254,0.7777777777777778,0.81256038647343
baseline,7,617,70617,16277,0.374,0.653,0.777,0.806,0.14431132464461693,0.032330887835762,0.36643813847966356,0.38130217489578255,0.007432018208059499,0.6455356575123026,0.6601610701064957,0.007312706297096572,0.7705259790027228,0.7833151688652105,0.0063945949312438355,0.8000233832981697,0.8121685564600306,0.006072586580930461,0.6449841605068638,0.29090127173312036,0.6587301587301587,0.3560852736990846,0.6588688946015424,0.23898752841432697,0.6422413793103449,0.11402592615346809,0.6408802934311437,0.7495831943981327,0.7769256418806268,0.651824034334764,0.7719957081545065,0.7996244635193133,0.6554412223261615,0.784845650140318,0.8160274399750546,0.6603954081632653,0.7930484693877551,0.8217474489795918
baseline,7,743,70743,16033,0.373,0.65,0.774,0.805,0.15000336809078277,0.030652891979858026,0.36596101483988036,0.3809342840449074,0.007486634602513531,0.6429295187649554,0.6576907729513387,0.0073806270931916496,0.767741601787336,0.7806830955046795,0.006470746858671772,0.7988218130363829,0.8110863125137255,0.006132249738671325,0.6508038585209003,0.29096239007047964,0.6629292221443588,0.3560157175824861,0.6346555323590815,0.23900704796357514,0.6427789934354485,0.11401484438345912,0.645326504481434,0.7448783610755442,0.7740076824583867,0.6525330396475771,0.7747797356828194,0.8042400881057269,0.6523556841936002,0.7838880849011095,0.8144396205177681,0.6487900588620014,0.7841726618705036,0.8185088293001962
baseline,7,863,70863,16270,0.377,0.656,0.778,0.807,0.14348256394320202,0.03372761459601259,0.36990183155636164,0.38479653050708623,0.007447349475362297,0.6484099947396782,0.6630100205565257,0.0073000129084237475,0.7712346755824582,0.7840122183039859,0.0063887713607638785,0.8011191265056027,0.8132410378455116,0.00606095566995446,0.6531474440219688,0.29096496619545176,0.65521408839779,0.35599262446220037,0.6559526870660838,0.23902888752304854,0.663611859838275,0.11401352181929933,0.6496350364963503,0.7515074579498572,0.7768962234211362,0.6510430777567054,0.7713356813871579,0.7984286101327553,0.6545889864325618,0.7870710295291301,0.8202713487629689,0.6696174517862789,0.7926019601644009,0.8220044261776794
baseline,7,971,70971,16178,0.379,0.66,0.785,0.811,0.1370341036061692,0.028737055211629392,0.37183309543433163,0.3867852314191459,0.007476067992407132,0.652322670724296,0.6669240582759435,0.007300693775823763,0.7781192935988349,0.7907899954403063,0.006335350920735672,0.8053714539472442,0.8174253975557392,0.006026971804247494,0.6460590609730189,0.2909506737544814,0.6614583333333334,0.35603906539745334,0.6743404035178479,0.2389664977129435,0.6579945799457995,0.11404376313512177,0.6533117932148627,0.7544426494345718,0.7744749596122779,0.6607191874828439,0.7839692561076036,0.8111446609936865,0.6615237792269762,0.7959281056147606,0.8261491967552091,0.6609578179511576,0.7919441801458929,0.8189026324135744
baseline,7,1087,71087,16424,0.381,0.661,0.782,0.809,0.14240765984083487,0.02955955140035509,0.37381104313000624,0.388665361560918,0.007427159215455892,0.653890868988866,0.6683669253643495,0.007238028187741774,0.7755848780361653,0.7882140814083914,0.006314601686113086,0.803161600117726,0.815178912734553,0.006008656308413518,0.6595522075748065,0.2909766195811008,0.6528134085855994,0.3560034096444228,0.6692993630573248,0.23897954213346323,0.6743192738921516,0.11404042864101314,0.6675257731958762,0.760631443298969,0.7857603092783505,0.6546610169491526,0.7804555084745762,0.8090572033898306,0.667979209324303,0.7942983146952276,0.8218617105055914,0.6491392801251956,0.7799687010954617,0.8071987480438184
baseline,8,42,80042,16287,0.373,0.657,0.778,0.808,0.15180741954430482,0.03215919237728057,0.3654781968151715,0.3803299018898088,0.007425852537318645,0.6497620133950412,0.6643408503882515,0.007289418496605138,0.7717205069529393,0.7844815740985395,0.006380533572800107,0.8013880300027166,0.8134973298794884,0.006054649938385892,0.6604768938594641,0.29096825689199973,0.660055191445326,0.35598943943022043,0.6596455175956846,0.23902498925523424,0.633817985998923,0.11401731442254559,0.6463454605047525,0.7427073090789905,0.7689282202556539,0.6618551189521519,0.7800053461641272,0.8067361668003208,0.6531864673485445,0.785837922895358,0.8169944925255704,0.6697452229299363,0.7949044585987262,0.8267515923566879
baseline,8,137,80137,16189,0.372,0.663,0.783,0.812,0.14354246431312165,0.032894454043733486,0.36499721462877827,0.37989005704069817,0.007446421205959952,0.6556615828032322,0.6702231587605958,0.007280787978681813,0.7768963639678774,0.7895885203158051,0.006346078173963821,0.806065824798561,0.8180988678270991,0.006016521514269013,0.6626326963906581,0.29093829143245414,0.6625607217210271,0.3560442275619248,0.658051176014474,0.23898943727222188,0.6755146262188516,0.11402804373339923,0.660708686108498,0.7597993101285669,0.7833176544371276,0.667390714091773,0.7811566657616074,0.8083084442030953,0.659437751004016,0.7863453815261044,0.8202409638554217,0.6672056921086675,0.8040103492884865,0.8302069857697283
baseline,8,251,80251,16233,0.374,0.655,0.779,0.808,0.14845625771104065,0.030134226351381244,0.36706911681849175,0.38195842804589875,0.007444655613703499,0.6474274894555432,0.6620538816012516,0.007313196072854189,0.7725821286336748,0.7853465759242363,0.006382223645280738,0.802038772041501,0.8141524951074008,0.006056861532949931,0.6663137836121109,0.2909505328651512,0.6509776777989271,0.35600320335119817,0.6556701030927835,0.2390192817100967,0.6353322528363047,0.11402698207355387,0.6511175898931001,0.7525105280207322,0.7781017168772271,0.6556345733041575,0.7770787746170679,0.8025164113785558,0.6573360591287938,0.7895895581066206,0.8197829847460293,0.6521877994251039,0.7860108591504311,0.8208240178856595
baseline,8,389,80389,16210,0.371,0.655,0.775,0.804,0.14844091776881965,0.03142225021789704,0.36360026920578303,0.37847196122725635,0.0074358460107366575,0.6477978747136953,0.6624308868649303,0.007316506075617513,0.7680862924593331,0.7809507722668944,0.006432239903780612,0.7975151282407359,0.8097437955173449,0.006114333638304492,0.656561373754505,0.29099321406539175,0.6464471403812825,0.35595311536088836,0.6660645161290323,0.2390499691548427,0.6558441558441559,0.11400370141887724,0.652460043873394,0.7464744594171107,0.7699780633030398,0.6535326086956522,0.7728260869565218,0.8046195652173913,0.6596156951396738,0.7849184563216535,0.8154367834652027,0.6509853782581055,0.7848061029879212,0.813731722822632
baseline,8,503,80503,16148,0.38,0.659,0.779,0.807,0.14353399691578714,0.03137860931097375,0.37209624835732524,0.3870643417267181,0.007484046684696433,0.6519293415618863,0.6665482740184943,0.0073094662283039735,0.7729539500605843,0.7857439509886682,0.0063950004640419555,0.8013140749811036,0.8134765009740246,0.006081212996460472,0.6494998935943818,0.29099578895219225,0.6565762004175365,0.3559573941045331,0.677720207253886,0.2390388902650483,0.6539923954372624,0.1140079266782264,0.6462233699160749,0.7537120723047127,0.7743705616526791,0.6626506024096386,0.7732749178532311,0.8003833515881709,0.6612514074312369,0.7886440405340196,0.8209747466623774,0.6642565231059415,0.7934611757309022,0.8214397988054071
baseline,8,617,80617,16086,0.372,0.655,0.778,0.807,0.14628770726215715,0.02770515479165504,0.3643149409031186,0.3792499677781452,0.0074675134375132846,0.6477219000759235,0.6624116689208032,0.007344884422439857,0.7710778624904393,0.7839307088804561,0.006426423195008413,0.8012431517789149,0.8134303947897474,0.006093621505416258,0.6532792138431959,0.2909983836876787,0.6545581557806497,0.35596170583115755,0.659297789336801,0.23902772597289568,0.6526717557251909,0.11401218450826806,0.6476033057851239,0.7471074380165289,0.7745454545454545,0.6623268698060942,0.7864265927977839,0.8102493074792244,0.6566744730679157,0.7868852459016393,0.819672131147541,0.6506894287590282,0.7777413000656599,0.8108995403808273
baseline,8,743,80743,16296,0.377,0.659,0.781,0.809,0.14526964835577985,0.028704396343184852,0.36918598473569497,0.3840631511332081,0.007438583198756565,0.6519892813004733,0.6665414214764174,0.007276070087972042,0.7746354107192703,0.7873332405589113,0.006348914919820481,0.8032978687549699,0.8153584499665567,0.006030290605793409,0.6528890763390974,0.29099165439371627,0.6652301327357352,0.3559769268532155,0.6608472400513479,0.23901570937653413,0.6539289558665231,0.11401570937653412,0.6518324607329843,0.7473821989528796,0.7771596858638743,0.6702244116037219,0.794471811713191,0.8196496989600438,0.6512172284644194,0.7862047440699126,0.8166354556803995,0.6702328508495909,0.7876022655758339,0.8140339836375079
baseline,8,863,80863,16129,0.382,0.665,0.787,0.813,0.14140437384787055,0.02771195163371924,0.3740809364460382,0.3890730016673814,0.00749603261067161,0.6575036488362315,0.6720725121297325,0.007284431646750522,0.7802672707628814,0.792911356367506,0.0063220428023123,0.8067276504101166,0.818766620853292,0.006019485221587684,0.6607713616023866,0.2909665819331639,0.6635318704284221,0.356004712009424,0.6765239948119326,0.23901047802095604,0.6547036432843937,0.11401822803645607,0.6522988505747126,0.7551085568326947,0.7777777777777778,0.6673092811897549,0.7948223629854034,0.8187827044891215,0.66912,0.79232,0.82128,0.6659178433889602,0.7974967907573812,0.8241335044929397
baseline,8,971,80971,15944,0.376,0.665,0.783,0.812,0.13844219584366887,0.03634775851133309,0.3680783144768182,0.3831105862205651,0.007516135871873442,0.6573345373410974,0.671989024538273,0.007327243598587829,0.7765242516357896,0.7893203451653222,0.006398046764766296,0.805763338707712,0.8178947242115987,0.006065692751943352,0.6585471006682475,0.29095584545910685,0.6682522903453136,0.3559959859508279,0.668066124376804,0.2390240842950326,0.6622662266226622,0.11402408429503261,0.6749246735855373,0.7663207231335788,0.783729494476063,0.655881546476556,0.7683027145599123,0.7984644913627639,0.6637889688249401,0.7913669064748201,0.8227018385291767,0.6671031096563012,0.7996726677577741,0.8333878887070376
baseline,8,1087,81087,16105,0.377,0.655,0.776,0.805,0.14909933696092809,0.03205274712186151,0.36975635721550754,0.384726299066866,0.007484970925679235,0.6473864393210917,0.6620709458704046,0.0073422532746564295,0.7694026174237572,0.7822819928464189,0.006439687711330855,0.7987126201474121,0.8109525714204285,0.006119975636508235,0.656423388817755,0.29096553865259234,0.6582940868655154,0.3559764048432164,0.6449350649350649,0.2390561937286557,0.6601307189542484,0.11400186277553555,0.6390782213567023,0.7484582927620902,0.7728010386238234,0.6549945711183496,0.7717155266015201,0.7983170466883822,0.6602604828462516,0.7825603557814486,0.8165501905972046,0.6590013140604468,0.7950065703022339,0.8212877792378449
baseline,9,42,90042,16198,0.372,0.655,0.779,0.808,0.1447972038182084,0.03366743185931239,0.36411707145812333,0.378998550657328,0.007440739599602342,0.6477865664943592,0.6624250825320082,0.007319258018824493,0.7721551682694332,0.784941995302392,0.006393413516479374,0.8023622629341703,0.8144811951576553,0.006059466111742462,0.6501166984935285,0.29096184714162243,0.6608288538234784,0.3560316088405976,0.650994575045208,0.23898012100259292,0.6589063345966432,0.11402642301518706,0.6588197355691713,0.7555627217026766,0.7803934214769429,0.6468673718470301,0.7756983997830215,0.8068890697043667,0.6554449186028133,0.784257942152679,0.8165007112375533,0.6607200778462536,0.7937074278300357,0.8222510541680181
baseline,9,137,90137,16118,0.383,0.663,0.784,0.812,0.147728773076542,0.027385319987129075,0.37545007829260774,0.3904575584627367,0.007503740085064492,0.6558369396959473,0.6704285162306262,0.007295788267339454,0.777986354577034,0.7906831701254045,0.006348407774185216,0.8057799393850965,0.8178460860684721,0.006033073341687789,0.6686567164179105,0.2909790296562849,0.6693970024398745,0.35599950366050376,0.6606957424714434,0.23898746742772056,0.6349292709466812,0.11403399925549075,0.6574193548387097,0.76,0.7861290322580645,0.6638046686342903,0.784813522940703,0.8103031929165548,0.6677434986270393,0.7972863834598611,0.8260377968018091,0.6590322580645162,0.7825806451612903,0.8112903225806452
baseline,9,251,90251,16282,0.375,0.659,0.778,0.808,0.14439449733924617,0.03193159705864179,0.3673034820045016,0.382172160691176,0.007434339343337204,0.6513831390534913,0.6659477135319841,0.007282287239246399,0.7718368043561437,0.7845974421859572,0.006380318914906757,0.8015758299377435,0.8136825181478721,0.006053344105064307,0.6523849725622626,0.2909961921139909,0.6645962732919255,0.35597592433361996,0.6563865330249293,0.23897555582852228,0.6612816370490038,0.11405232772386685,0.6466261592580749,0.7457627118644068,0.7703869523504957,0.6584714056654195,0.778995189738108,0.8035809727418493,0.661423578010804,0.7851922465840483,0.8190340006355259,0.6655979480602757,0.7960884899006092,0.8271882013465854
baseline,9,389,90389,16328,0.373,0.653,0.777,0.808,0.1464433320721588,0.027123854838308564,0.3657138291089687,0.3805487111792006,0.007417441035115935,0.6460827057680095,0.6606800049357241,0.007298649583857286,0.770373728454628,0.7831462126155816,0.006386242080476778,0.8023185819533154,0.8143908037169447,0.00603611088181466,0.649126499684277,0.29097256246937775,0.6612764493376914,0.3560142087212151,0.6455663762173245,0.23897599216070553,0.6562835660580022,0.11403723664870162,0.6380032206119163,0.7491143317230273,0.7739130434782608,0.6643262219821766,0.7831487982716716,0.8104239805563057,0.6584205518553758,0.7852838566444655,0.8198541071994926,0.6459240821406347,0.7797137523335408,0.8170504044803982
baseline,9,503,90503,16145,0.38,0.663,0.78,0.809,0.14280666042508575,0.029846964665401005,0.3725976111271949,0.3875709448638428,0.0074866668683239435,0.655599967519815,0.6701819139496272,0.007290973214906127,0.7740381859856152,0.7868069956279068,0.006384404821145773,0.8030321133457063,0.8151546425390004,0.00606126459664702,0.6568752660706684,0.2909879219572623,0.668522707499565,0.35596159801796223,0.6677895827934698,0.2390213688448436,0.6507332971211298,0.11402911117993186,0.6584065244667503,0.7572145545796738,0.777603513174404,0.6668488658103306,0.7857338070511068,0.8103306914457502,0.6626189694781752,0.7863472267804398,0.81851000984575,0.66354556803995,0.7865168539325843,0.8214731585518102
baseline,9,617,90617,16137,0.375,0.663,0.782,0.812,0.14709991668375844,0.025303130285844844,0.3675994966997402,0.38253744783232185,0.007468975566290836,0.6556793251626967,0.6702640258952806,0.007292350366291944,0.7756795722520347,0.7884174076724817,0.006368917710223521,0.8055687198857672,0.8176329847886658,0.00603213245144929,0.6613418530351438,0.29094627254136457,0.6696257615317668,0.35601412902026397,0.6660617059891107,0.23901592613249054,0.6402173913043478,0.1140236723058809,0.6494440810987574,0.7482014388489209,0.7743623283191629,0.6730229949523275,0.7874369040942232,0.8151991026360067,0.6662962374980156,0.7945705667566281,0.8245753294173679,0.6583696328562539,0.7840696950840075,0.8179838207840697
baseline,9,743,90743,16248,0.376,0.661,0.779,0.807,0.14423747582523216,0.030179229175914386,0.36838302097651293,0.3832758925585537,0.007446435791020389,0.6538739693580368,0.6684279659500209,0.007276998295992043,0.772666858221737,0.7854237399539182,0.006378440866090629,0.8011622232209323,0.8132912181662886,0.006064497472678121,0.6592639593908629,0.29098966026587886,0.661134163208852,0.3559822747415066,0.6646922482616534,0.2389832594780896,0.6589314624932542,0.11404480551452487,0.643368010403121,0.7350455136540962,0.7578023407022106,0.6511691136487221,0.7756933115823818,0.8031538879825992,0.6743002544529262,0.7975508905852418,0.8258587786259542,0.6640673736743605,0.7891453524641298,0.8231441048034934
baseline,9,863,90863,16220,0.38,0.661,0.785,0.813,0.14175874628391028,0.030328452818974727,0.3726452492528722,0.38758416521577016,0.00746945798144899,0.6534037489950656,0.6679751283726721,0.007285689688803276,0.7786291528758973,0.7912728609603326,0.006321854042217634,0.8064974586560665,0.8185086434745166,0.006005592409225047,0.6544491525423729,0.2909987669543773,0.6641842743332179,0.355980271270037,0.663312693498452,0.23896424167694205,0.6605405405405406,0.11405672009864365,0.6583306268268918,0.7521922702176032,0.7823968821045794,0.6556578234975636,0.7788305360043314,0.8010286951813752,0.6647068170983632,0.7986651835372637,0.827745113618306,0.6610653138871274,0.7970830691185796,0.8253012048192772
baseline,9,971,90971,16197,0.378,0.657,0.776,0.806,0.15175505206008605,0.028053937935887646,0.37028758326397887,0.38521894548326835,0.0074656811096447395,0.6495019890494754,0.6641236932113769,0.007310852080950725,0.7696468055956801,0.7824850046431165,0.006419099523718219,0.8001013331931793,0.8122742609241039,0.006086463865462299,0.6649692340335243,0.2909798110761252,0.6586888657648283,0.35599185034265607,0.6512529062257815,0.23899487559424584,0.642122360584732,0.1140334629869729,0.6340996168582376,0.7369093231162197,0.7637292464878672,0.6622318761878903,0.7743687211512355,0.8061363019277763,0.6654963293967443,0.7923715288860517,0.8233322693903606,0.6559691912708601,0.7849807445442876,0.8148267008985879
baseline,9,1087,91087,16335,0.375,0.656,0.78,0.81,0.1445492315007472,0.029529704600313594,0.3674459387336307,0.3822915212341554,0.0074227912502623505,0.6488169046830006,0.6633839309013287,0.007283513109164086,0.7731923423772722,0.7859048215244819,0.006356239573604872,0.8034559755169366,0.8154985530587,0.006021288770881705,0.6602146013044393,0.29097030915212735,0.6536543422184007,0.3559840832568105,0.6506147540983607,0.23899602081420263,0.6650563607085346,0.1140495867768595,0.6524216524216524,0.7565685343463121,0.7815764482431149,0.6570730382840076,0.7827857724680967,0.806950855281021,0.6565244667503137,0.7885821831869511,0.8224592220828105,0.6580044914982355,0.7808790503689444,0.8145652871350658
